date,streams,position,mean_streams,max_position
2019-02-13,442019,57,364650,180
2019-02-13,373924,83,364650,180
2019-02-13,347306,93,364650,180
2019-02-13,333486,104,364650,180
2019-02-13,325007,109,364650,180
2019-02-13,297060,122,364650,180
2019-02-13,283320,134,364650,180
2019-02-13,261843,151,364650,180
2019-02-13,232844,180,364650,180
2019-02-14,610015,46,366955,197
2019-02-14,505707,54,366955,197
2019-02-14,443223,62,366955,197
2019-02-14,408977,72,366955,197
2019-02-14,343403,103,366955,197
2019-02-14,332152,110,366955,197
2019-02-14,326762,112,366955,197
2019-02-14,297845,130,366955,197
2019-02-14,282196,147,366955,197
2019-02-14,253501,168,366955,197
2019-02-14,232719,197,366955,197
2019-01-01,672912,20,406021,190
2019-01-01,596777,28,406021,190
2019-01-01,575048,29,406021,190
2019-01-01,511990,36,406021,190
2019-01-01,474057,40,406021,190
2019-01-01,434102,51,406021,190
2019-01-01,357990,66,406021,190
2019-01-01,316522,85,406021,190
2019-01-01,269167,116,406021,190
2019-01-01,240541,137,406021,190
2019-01-01,222193,158,406021,190
2019-01-01,200949,190,406021,190
2019-01-02,684131,18,431289,159
2019-01-02,669556,21,431289,159
2019-01-02,579695,28,431289,159
2019-01-02,543705,32,431289,159
2019-01-02,526504,34,431289,159
2019-01-02,458163,45,431289,159
2019-01-02,384527,64,431289,159
2019-01-02,346410,74,431289,159
2019-01-02,290041,100,431289,159
2019-01-02,237886,133,431289,159
2019-01-02,234211,136,431289,159
2019-01-02,220641,159,431289,159
2019-01-03,708038,18,442836,169
2019-01-03,693047,23,442836,169
2019-01-03,596779,29,442836,169
2019-01-03,563114,33,442836,169
2019-01-03,532220,35,442836,169
2019-01-03,472109,46,442836,169
2019-01-03,395172,64,442836,169
2019-01-03,352319,75,442836,169
2019-01-03,295371,106,442836,169
2019-01-03,245883,139,442836,169
2019-01-03,236126,147,442836,169
2019-01-03,223856,169,442836,169
2019-01-04,725043,17,448826,176
2019-01-04,690073,24,448826,176
2019-01-04,613198,30,448826,176
2019-01-04,547407,35,448826,176
2019-01-04,545610,36,448826,176
2019-01-04,485018,48,448826,176
2019-01-04,399238,67,448826,176
2019-01-04,357786,77,448826,176
2019-01-04,301445,107,448826,176
2019-01-04,252840,140,448826,176
2019-01-04,241341,151,448826,176
2019-01-04,226907,176,448826,176
2019-01-05,718670,16,436116,163
2019-01-05,645556,23,436116,163
2019-01-05,606563,27,436116,163
2019-01-05,534990,34,436116,163
2019-01-05,517337,37,436116,163
2019-01-05,470448,45,436116,163
2019-01-05,386844,65,436116,163
2019-01-05,347702,75,436116,163
2019-01-05,292995,100,436116,163
2019-01-05,250699,131,436116,163
2019-01-05,240856,141,436116,163
2019-01-05,220728,163,436116,163
2019-01-06,682343,16,413200,149
2019-01-06,592257,23,413200,149
2019-01-06,578698,25,413200,149
2019-01-06,501012,33,413200,149
2019-01-06,481339,35,413200,149
2019-01-06,453035,41,413200,149
2019-01-06,369646,58,413200,149
2019-01-06,337401,70,413200,149
2019-01-06,282798,93,413200,149
2019-01-06,235760,126,413200,149
2019-01-06,230709,133,413200,149
2019-01-06,213408,149,413200,149
2019-01-07,696148,18,435128,167
2019-01-07,667108,22,435128,167
2019-01-07,587417,30,435128,167
2019-01-07,540451,35,435128,167
2019-01-07,514060,38,435128,167
2019-01-07,478984,44,435128,167
2019-01-07,394468,65,435128,167
2019-01-07,349066,76,435128,167
2019-01-07,297626,111,435128,167
2019-01-07,239596,144,435128,167
2019-01-07,232519,157,435128,167
2019-01-07,224089,167,435128,167
2019-01-08,698264,18,438589,173
2019-01-08,672086,24,438589,173
2019-01-08,589042,31,438589,173
2019-01-08,551929,36,438589,173
2019-01-08,510070,38,438589,173
2019-01-08,485497,49,438589,173
2019-01-08,399611,68,438589,173
2019-01-08,351037,78,438589,173
2019-01-08,301992,109,438589,173
2019-01-08,243947,151,438589,173
2019-01-08,233682,164,438589,173
2019-01-08,225915,173,438589,173
2019-01-09,711601,17,441628,173
2019-01-09,664276,23,441628,173
2019-01-09,595775,28,441628,173
2019-01-09,545068,37,441628,173
2019-01-09,509602,39,441628,173
2019-01-09,491818,45,441628,173
2019-01-09,405345,67,441628,173
2019-01-09,355668,78,441628,173
2019-01-09,304590,111,441628,173
2019-01-09,249940,147,441628,173
2019-01-09,237320,162,441628,173
2019-01-09,228535,173,441628,173
2019-01-10,728606,17,454608,170
2019-01-10,670604,24,454608,170
2019-01-10,611776,28,454608,170
2019-01-10,572452,34,454608,170
2019-01-10,522018,39,454608,170
2019-01-10,506618,45,454608,170
2019-01-10,418275,63,454608,170
2019-01-10,367757,77,454608,170
2019-01-10,315797,105,454608,170
2019-01-10,259022,144,454608,170
2019-01-10,245990,155,454608,170
2019-01-10,236383,170,454608,170
2019-01-11,741515,21,465308,178
2019-01-11,701389,25,465308,178
2019-01-11,630879,30,465308,178
2019-01-11,547009,43,465308,178
2019-01-11,535363,46,465308,178
2019-01-11,521192,52,465308,178
2019-01-11,431692,68,465308,178
2019-01-11,376854,84,465308,178
2019-01-11,326765,112,465308,178
2019-01-11,272132,148,465308,178
2019-01-11,255531,160,465308,178
2019-01-11,243370,178,465308,178
2019-01-12,732617,18,447625,166
2019-01-12,657028,24,447625,166
2019-01-12,619143,27,447625,166
2019-01-12,532242,36,447625,166
2019-01-12,502953,39,447625,166
2019-01-12,487155,46,447625,166
2019-01-12,404817,65,447625,166
2019-01-12,364633,78,447625,166
2019-01-12,309260,102,447625,166
2019-01-12,271904,131,447625,166
2019-01-12,259734,139,447625,166
2019-01-12,230014,166,447625,166
2019-01-13,685061,18,418233,151
2019-01-13,597455,24,418233,151
2019-01-13,574912,25,418233,151
2019-01-13,492637,35,418233,151
2019-01-13,461763,38,418233,151
2019-01-13,459952,39,418233,151
2019-01-13,385534,58,418233,151
2019-01-13,348462,69,418233,151
2019-01-13,295728,94,418233,151
2019-01-13,251577,125,418233,151
2019-01-13,244812,131,418233,151
2019-01-13,220906,151,418233,151
2019-01-14,687892,21,432226,168
2019-01-14,665107,23,432226,168
2019-01-14,577266,31,432226,168
2019-01-14,494764,43,432226,168
2019-01-14,492730,44,432226,168
2019-01-14,487999,46,432226,168
2019-01-14,405171,64,432226,168
2019-01-14,355005,80,432226,168
2019-01-14,306698,106,432226,168
2019-01-14,245375,152,432226,168
2019-01-14,236550,164,432226,168
2019-01-14,232154,168,432226,168
2019-01-15,706795,20,441558,171
2019-01-15,656824,25,441558,171
2019-01-15,592196,31,441558,171
2019-01-15,508823,41,441558,171
2019-01-15,501381,46,441558,171
2019-01-15,495497,50,441558,171
2019-01-15,418052,65,441558,171
2019-01-15,363920,80,441558,171
2019-01-15,316082,103,441558,171
2019-01-15,255365,154,441558,171
2019-01-15,245396,166,441558,171
2019-01-15,238360,171,441558,171
2019-01-16,710180,22,445582,172
2019-01-16,656241,25,445582,172
2019-01-16,598752,31,445582,172
2019-01-16,513431,40,445582,172
2019-01-16,507163,42,445582,172
2019-01-16,501730,47,445582,172
2019-01-16,423502,66,445582,172
2019-01-16,368716,82,445582,172
2019-01-16,319857,104,445582,172
2019-01-16,260357,148,445582,172
2019-01-16,247909,161,445582,172
2019-01-16,239145,172,445582,172
2019-01-17,716032,22,447148,170
2019-01-17,641422,27,447148,170
2019-01-17,604817,31,447148,170
2019-01-17,516662,41,447148,170
2019-01-17,506577,44,447148,170
2019-01-17,503098,47,447148,170
2019-01-17,427294,67,447148,170
2019-01-17,371181,81,447148,170
2019-01-17,322878,104,447148,170
2019-01-17,264523,143,447148,170
2019-01-17,250096,158,447148,170
2019-01-17,241197,170,447148,170
2019-01-18,742946,26,472298,180
2019-01-18,634212,36,472298,180
2019-01-18,628887,37,472298,180
2019-01-18,524202,57,472298,180
2019-01-18,498033,59,472298,180
2019-01-18,496427,60,472298,180
2019-01-18,430130,87,472298,180
2019-01-18,378726,101,472298,180
2019-01-18,325952,129,472298,180
2019-01-18,277086,163,472298,180
2019-01-18,258682,180,472298,180
2019-01-19,727794,22,426830,186
2019-01-19,616284,28,426830,186
2019-01-19,569821,33,426830,186
2019-01-19,480299,49,426830,186
2019-01-19,464188,53,426830,186
2019-01-19,442639,56,426830,186
2019-01-19,398592,71,426830,186
2019-01-19,358631,91,426830,186
2019-01-19,306258,116,426830,186
2019-01-19,274398,137,426830,186
2019-01-19,256288,155,426830,186
2019-01-19,226769,186,426830,186
2019-01-20,670380,20,393381,160
2019-01-20,569399,28,393381,160
2019-01-20,512624,33,393381,160
2019-01-20,450110,42,393381,160
2019-01-20,419854,52,393381,160
2019-01-20,393942,54,393381,160
2019-01-20,375457,60,393381,160
2019-01-20,337665,78,393381,160
2019-01-20,287797,101,393381,160
2019-01-20,249498,127,393381,160
2019-01-20,239705,139,393381,160
2019-01-20,214142,160,393381,160
2019-01-21,683598,20,401123,165
2019-01-21,576727,29,401123,165
2019-01-21,542633,33,401123,165
2019-01-21,464702,44,401123,165
2019-01-21,417690,53,401123,165
2019-01-21,407393,57,401123,165
2019-01-21,379209,66,401123,165
2019-01-21,347615,81,401123,165
2019-01-21,289873,109,401123,165
2019-01-21,246649,141,401123,165
2019-01-21,239716,146,401123,165
2019-01-21,217672,165,401123,165
2019-01-22,651870,26,396930,187
2019-01-22,577025,32,396930,187
2019-01-22,549765,38,396930,187
2019-01-22,469063,51,396930,187
2019-01-22,425807,61,396930,187
2019-01-22,396303,74,396930,187
2019-01-22,383727,77,396930,187
2019-01-22,340289,96,396930,187
2019-01-22,289605,123,396930,187
2019-01-22,234422,170,396930,187
2019-01-22,225732,178,396930,187
2019-01-22,219551,187,396930,187
2019-01-23,734006,19,444867,166
2019-01-23,686071,24,444867,166
2019-01-23,623504,30,444867,166
2019-01-23,619996,31,444867,166
2019-01-23,535826,40,444867,166
2019-01-23,519100,47,444867,166
2019-01-23,463848,55,444867,166
2019-01-23,447655,59,444867,166
2019-01-23,443639,61,444867,166
2019-01-23,392917,81,444867,166
2019-01-23,392449,82,444867,166
2019-01-23,346425,105,444867,166
2019-01-23,300478,127,444867,166
2019-01-23,277054,147,444867,166
2019-01-23,269959,152,444867,166
2019-01-23,259469,158,444867,166
2019-01-23,250349,166,444867,166
2019-01-24,728860,20,429919,168
2019-01-24,618420,30,429919,168
2019-01-24,599959,35,429919,168
2019-01-24,531985,42,429919,168
2019-01-24,531151,44,429919,168
2019-01-24,458286,57,429919,168
2019-01-24,441652,63,429919,168
2019-01-24,438484,66,429919,168
2019-01-24,387976,81,429919,168
2019-01-24,338427,102,429919,168
2019-01-24,337152,104,429919,168
2019-01-24,268687,150,429919,168
2019-01-24,260418,159,429919,168
2019-01-24,258198,161,429919,168
2019-01-24,249126,168,429919,168
2019-01-25,753527,19,450830,184
2019-01-25,740115,21,450830,184
2019-01-25,627596,34,450830,184
2019-01-25,574734,41,450830,184
2019-01-25,526631,50,450830,184
2019-01-25,440846,70,450830,184
2019-01-25,435194,74,450830,184
2019-01-25,433913,75,450830,184
2019-01-25,381366,93,450830,184
2019-01-25,330422,114,450830,184
2019-01-25,289056,146,450830,184
2019-01-25,275451,156,450830,184
2019-01-25,260336,169,450830,184
2019-01-25,242426,184,450830,184
2019-01-26,755708,18,430959,196
2019-01-26,673894,23,430959,196
2019-01-26,642100,28,430959,196
2019-01-26,515704,44,430959,196
2019-01-26,509085,47,430959,196
2019-01-26,448323,57,430959,196
2019-01-26,417974,68,430959,196
2019-01-26,377686,82,430959,196
2019-01-26,375776,84,430959,196
2019-01-26,319326,108,430959,196
2019-01-26,282731,129,430959,196
2019-01-26,270180,141,430959,196
2019-01-26,233045,168,430959,196
2019-01-26,211894,196,430959,196
2019-01-27,699147,18,409432,164
2019-01-27,591311,24,409432,164
2019-01-27,570275,28,409432,164
2019-01-27,475118,43,409432,164
2019-01-27,469161,44,409432,164
2019-01-27,410164,56,409432,164
2019-01-27,390236,62,409432,164
2019-01-27,355066,72,409432,164
2019-01-27,339497,82,409432,164
2019-01-27,297610,104,409432,164
2019-01-27,256843,128,409432,164
2019-01-27,248498,140,409432,164
2019-01-27,219685,164,409432,164
2019-01-28,673571,20,408932,177
2019-01-28,601760,31,408932,177
2019-01-28,569574,36,408932,177
2019-01-28,494748,46,408932,177
2019-01-28,484998,48,408932,177
2019-01-28,396689,67,408932,177
2019-01-28,388839,70,408932,177
2019-01-28,351939,89,408932,177
2019-01-28,351505,90,408932,177
2019-01-28,301089,115,408932,177
2019-01-28,240919,159,408932,177
2019-01-28,235300,163,408932,177
2019-01-28,225179,177,408932,177
2019-01-29,690857,20,414048,179
2019-01-29,584383,36,414048,179
2019-01-29,567497,39,414048,179
2019-01-29,499345,48,414048,179
2019-01-29,495267,49,414048,179
2019-01-29,405858,69,414048,179
2019-01-29,398459,74,414048,179
2019-01-29,358121,90,414048,179
2019-01-29,353895,94,414048,179
2019-01-29,307255,115,414048,179
2019-01-29,251936,155,414048,179
2019-01-29,241515,165,414048,179
2019-01-29,228238,179,414048,179
2019-01-30,691805,20,409955,176
2019-01-30,584699,36,409955,176
2019-01-30,537198,41,409955,176
2019-01-30,492863,47,409955,176
2019-01-30,480164,49,409955,176
2019-01-30,404098,69,409955,176
2019-01-30,400881,70,409955,176
2019-01-30,357237,88,409955,176
2019-01-30,343966,95,409955,176
2019-01-30,307419,114,409955,176
2019-01-30,255428,148,409955,176
2019-01-30,244621,160,409955,176
2019-01-30,229030,176,409955,176
2019-01-31,680121,23,404626,181
2019-01-31,579919,38,404626,181
2019-01-31,516644,43,404626,181
2019-01-31,490905,48,404626,181
2019-01-31,468570,49,404626,181
2019-01-31,404856,69,404626,181
2019-01-31,397309,73,404626,181
2019-01-31,354264,92,404626,181
2019-01-31,338640,98,404626,181
2019-01-31,305125,116,404626,181
2019-01-31,254388,151,404626,181
2019-01-31,242681,166,404626,181
2019-01-31,226711,181,404626,181
2019-02-01,694787,27,423431,179
2019-02-01,592232,40,423431,179
2019-02-01,498827,48,423431,179
2019-02-01,490124,50,423431,179
2019-02-01,470244,54,423431,179
2019-02-01,410358,77,423431,179
2019-02-01,398962,82,423431,179
2019-02-01,356848,102,423431,179
2019-02-01,351127,103,423431,179
2019-02-01,308843,127,423431,179
2019-02-01,261818,163,423431,179
2019-02-01,246998,179,423431,179
2019-02-02,698701,23,395745,190
2019-02-02,596804,34,395745,190
2019-02-02,478980,46,395745,190
2019-02-02,431071,56,395745,190
2019-02-02,429224,58,395745,190
2019-02-02,399703,68,395745,190
2019-02-02,393172,72,395745,190
2019-02-02,347225,90,395745,190
2019-02-02,334126,95,395745,190
2019-02-02,298724,121,395745,190
2019-02-02,266324,141,395745,190
2019-02-02,251167,155,395745,190
2019-02-02,219467,190,395745,190
2019-02-03,653695,23,366479,183
2019-02-03,556157,33,366479,183
2019-02-03,452884,45,366479,183
2019-02-03,385206,61,366479,183
2019-02-03,372053,68,366479,183
2019-02-03,369981,69,366479,183
2019-02-03,367582,71,366479,183
2019-02-03,329117,89,366479,183
2019-02-03,310739,98,366479,183
2019-02-03,280735,117,366479,183
2019-02-03,245159,148,366479,183
2019-02-03,232949,156,366479,183
2019-02-03,207965,183,366479,183
2019-02-04,606787,28,363450,191
2019-02-04,514237,38,363450,191
2019-02-04,447166,45,363450,191
2019-02-04,376021,68,363450,191
2019-02-04,374684,71,363450,191
2019-02-04,363228,76,363450,191
2019-02-04,334442,89,363450,191
2019-02-04,319258,97,363450,191
2019-02-04,314699,102,363450,191
2019-02-04,275624,122,363450,191
2019-02-04,223489,176,363450,191
2019-02-04,211766,191,363450,191
2019-02-05,647025,28,381652,200
2019-02-05,538993,39,381652,200
2019-02-05,469136,49,381652,200
2019-02-05,393627,67,381652,200
2019-02-05,381605,77,381652,200
2019-02-05,380473,79,381652,200
2019-02-05,352187,93,381652,200
2019-02-05,338756,97,381652,200
2019-02-05,329242,101,381652,200
2019-02-05,289135,124,381652,200
2019-02-05,237915,175,381652,200
2019-02-05,221729,200,381652,200
2019-02-06,654770,28,385535,189
2019-02-06,543442,39,385535,189
2019-02-06,480176,47,385535,189
2019-02-06,405614,63,385535,189
2019-02-06,384633,76,385535,189
2019-02-06,366181,85,385535,189
2019-02-06,360242,90,385535,189
2019-02-06,346617,96,385535,189
2019-02-06,325038,103,385535,189
2019-02-06,291428,121,385535,189
2019-02-06,241212,168,385535,189
2019-02-06,227063,189,385535,189
2019-02-07,661240,27,386582,186
2019-02-07,550986,39,386582,186
2019-02-07,482552,48,386582,186
2019-02-07,389652,70,386582,186
2019-02-07,386087,72,386582,186
2019-02-07,358543,90,386582,186
2019-02-07,356233,91,386582,186
2019-02-07,351048,92,386582,186
2019-02-07,328971,103,386582,186
2019-02-07,295945,118,386582,186
2019-02-07,246465,166,386582,186
2019-02-07,231264,186,386582,186
2019-02-08,666721,38,402890,168
2019-02-08,561149,51,402890,168
2019-02-08,484422,59,402890,168
2019-02-08,393724,86,402890,168
2019-02-08,384647,90,402890,168
2019-02-08,362021,103,402890,168
2019-02-08,351365,107,402890,168
2019-02-08,348523,108,402890,168
2019-02-08,325027,116,402890,168
2019-02-08,298353,131,402890,168
2019-02-08,255842,168,402890,168
2019-02-09,656731,31,370639,165
2019-02-09,543497,47,370639,165
2019-02-09,447566,58,370639,165
2019-02-09,365154,81,370639,165
2019-02-09,359935,82,370639,165
2019-02-09,357469,84,370639,165
2019-02-09,333950,99,370639,165
2019-02-09,309810,108,370639,165
2019-02-09,302234,113,370639,165
2019-02-09,281349,123,370639,165
2019-02-09,254815,142,370639,165
2019-02-09,235163,165,370639,165
2019-02-10,607603,31,335382,195
2019-02-10,509514,44,335382,195
2019-02-10,423367,55,335382,195
2019-02-10,349977,76,335382,195
2019-02-10,333408,83,335382,195
2019-02-10,330415,84,335382,195
2019-02-10,321012,88,335382,195
2019-02-10,281546,110,335382,195
2019-02-10,280932,111,335382,195
2019-02-10,270448,115,335382,195
2019-02-10,233266,146,335382,195
2019-02-10,221846,160,335382,195
2019-02-10,196638,195,335382,195
2019-02-11,582185,44,355159,195
2019-02-11,490175,52,355159,195
2019-02-11,430012,60,355159,195
2019-02-11,357278,83,355159,195
2019-02-11,341847,88,355159,195
2019-02-11,324323,102,355159,195
2019-02-11,310983,112,355159,195
2019-02-11,295222,118,355159,195
2019-02-11,285806,126,355159,195
2019-02-11,271666,142,355159,195
2019-02-11,217256,195,355159,195
2019-02-12,609822,43,353320,199
2019-02-12,506893,52,353320,199
2019-02-12,440356,59,353320,199
2019-02-12,368889,86,353320,199
2019-02-12,350470,91,353320,199
2019-02-12,334562,101,353320,199
2019-02-12,326358,105,353320,199
2019-02-12,297985,121,353320,199
2019-02-12,280868,134,353320,199
2019-02-12,276226,138,353320,199
2019-02-12,230124,180,353320,199
2019-02-12,217289,199,353320,199
2019-02-13,611687,43,364650,180
2019-02-13,502653,52,364650,180
2019-02-13,442019,57,364650,180
2019-02-13,373924,83,364650,180
2019-02-13,347306,93,364650,180
2019-02-13,333486,104,364650,180
2019-02-13,325007,109,364650,180
2019-02-13,297060,122,364650,180
2019-02-13,283320,134,364650,180
2019-02-13,261843,151,364650,180
2019-02-13,232844,180,364650,180
2019-02-14,610015,46,366955,197
2019-02-14,505707,54,366955,197
2019-02-14,443223,62,366955,197
2019-02-14,408977,72,366955,197
2019-02-14,343403,103,366955,197
